"k","alpha0","alpha1","beta1"
16201,0.0981385599875046,0.416094822597971,0.402311860473895
16202,0.0981394349822427,0.415747238016632,0.401633454527325
16203,0.0982042397908888,0.415167960292335,0.40188268296395
16204,0.0982616612522449,0.415187667795948,0.401499160993714
16205,0.0983117574427029,0.41510302650608,0.401470467176578
16206,0.0982460417294385,0.415076614007776,0.401601515826036
16207,0.0982641872127081,0.414950403998402,0.401604593396497
16208,0.0981792539750794,0.414880566037903,0.401486030828044
16209,0.0982004113393662,0.414855327099336,0.401666944947212
16210,0.0982127740420048,0.414458232447213,0.401801991927957
16211,0.0981343745519378,0.414165951267508,0.402041841807441
16212,0.0981575474343741,0.414033256095912,0.402310261153612
16213,0.098097223466692,0.413857634334242,0.402149279058512
16214,0.0980984510804198,0.414039022754018,0.402082615933692
16215,0.0981108457995821,0.414055061381779,0.402183425599991
16216,0.0981270529744937,0.414293135267435,0.402150246431651
16217,0.0979617692814491,0.414190550941175,0.402145656168521
16218,0.09781507984958,0.414136378643742,0.402142116241523
16219,0.0978233791750089,0.414137332524187,0.402141907984496
16220,0.0977948382649121,0.413536147521928,0.401922870329946
16221,0.0978535268161457,0.414076101215126,0.40206128859532
16222,0.0976355921373921,0.414028443736833,0.402073153237943
16223,0.097687427955392,0.414075007594497,0.402047854724245
16224,0.0976630793248147,0.414077946829603,0.401758620356432
16225,0.097606978857066,0.414357846366595,0.401892822231091
16226,0.0975053593744355,0.414255904553373,0.401707043886316
16227,0.0977173157157765,0.414235966226122,0.40170591796104
16228,0.0976900103262298,0.4142330129902,0.401904799615657
16229,0.0977229666900769,0.414256438582402,0.401895552521443
16230,0.0977685306713009,0.414243052986573,0.40202097467562
16231,0.0977608037496132,0.414229391692081,0.401929883145309
16232,0.0978271174290738,0.41415945395445,0.401920478768605
16233,0.0978182032421805,0.414252571934373,0.401738793479455
16234,0.0978051024953322,0.414268926380969,0.401694056721267
16235,0.0978073848938628,0.41451965403735,0.401665598989837
16236,0.097809586017986,0.414510813240235,0.401667133908241
16237,0.0977935110758105,0.415671177407975,0.401721530929219
16238,0.0977748520693021,0.415625961590503,0.401635107383546
16239,0.0977941139294381,0.415731213440054,0.401619157394407
16240,0.0977641046253743,0.415661879753499,0.401572925564892
16241,0.0977530666575201,0.415640138799814,0.401820043472531
16242,0.0977864007482725,0.416004363576157,0.401637348950352
16243,0.0978125919282987,0.415990240681033,0.401587125430198
16244,0.0978207742528758,0.415803859365828,0.401566843288615
16245,0.0978158000161743,0.415967244089905,0.400850907771725
16246,0.0978106897863648,0.415283689247278,0.400593886280291
16247,0.0978781279741708,0.415112302175304,0.400687597760144
16248,0.0979266810789986,0.414961121851046,0.400930619604375
16249,0.0980244317759997,0.41496890007517,0.400413051339214
16250,0.0979846697136736,0.414937799466179,0.400497171084627
16251,0.0980296767544673,0.415316646116423,0.400477351544858
16252,0.0980435703750944,0.415557147815415,0.400626832055867
16253,0.0982721216362001,0.415699356388208,0.400695952982503
16254,0.0983529316896981,0.415528267896487,0.400712036730681
16255,0.098390876330601,0.415459699227963,0.400548009158211
16256,0.0983678740117722,0.4154871771229,0.400960208851823
16257,0.0980546224387149,0.415423548529038,0.40093803259694
16258,0.0980932549526039,0.415261035728846,0.400876229119259
16259,0.098116045124095,0.41589545472841,0.401061726785188
16260,0.0981276521900282,0.415921436042098,0.401171067480352
16261,0.0981018163364401,0.416600182722245,0.401112087877549
16262,0.0980753516137847,0.417184486495306,0.401413182218534
16263,0.0980465948214674,0.416888968689781,0.401401292813734
16264,0.0981336526178665,0.415847060555605,0.401513748195905
16265,0.0981460533095371,0.415828276064926,0.401506744254362
16266,0.0981199501854141,0.415885667522225,0.401375373484201
16267,0.0981016613039497,0.415946435091052,0.401458344042752
16268,0.0981379131677627,0.416017883115227,0.401615841591704
16269,0.098144204414565,0.415671466303273,0.401537880496223
16270,0.0981851915951072,0.415660515090318,0.401550594913034
16271,0.0983119161261774,0.415917393714718,0.401567881354727
16272,0.0983101567793076,0.415938922554557,0.401494691622495
16273,0.0983319936414258,0.415800636195625,0.401597577238926
16274,0.0983590680339792,0.41575756508414,0.401498464950666
16275,0.0984290109083087,0.415494091040915,0.401551622221066
16276,0.0985070013412957,0.415592984491446,0.401604156031415
16277,0.0985045131212109,0.415058982422631,0.401709071972713
16278,0.0984811215950996,0.414854111733839,0.401791568273873
16279,0.0984765284975416,0.414815163797282,0.401871684139126
16280,0.0985672066188606,0.414643999534786,0.401666456358567
16281,0.0985523658555697,0.41501446420309,0.401968612820793
16282,0.0985676451876499,0.415057210906222,0.401944488966506
16283,0.0985450351068081,0.415370383558674,0.40178789825982
16284,0.0985196655360173,0.415198734818901,0.40184554692969
16285,0.0985367060750679,0.415173464094962,0.401655223376584
16286,0.0985304403615843,0.415167200539986,0.401703473143898
16287,0.098572165859148,0.415224562797469,0.402116446146632
16288,0.098776348691973,0.41516333812384,0.402219855942105
16289,0.0987796586495094,0.415153870493359,0.40241738294897
16290,0.0988185630823046,0.415172346090738,0.402405075989536
16291,0.0988508676891982,0.415186268356566,0.402074318764309
16292,0.0988597598005057,0.415100444372947,0.402023438195966
16293,0.0988627098955031,0.414932972578651,0.402123306824464
16294,0.0988789522524292,0.414841940935313,0.402202837056997
16295,0.0988948751090204,0.414935831604975,0.402318381774248
16296,0.0988202384781874,0.413779213734644,0.402275715761864
16297,0.0988695152479685,0.413636376960902,0.402284102511904
16298,0.0988422337086053,0.413317644712905,0.40221267649015
16299,0.0987554414913024,0.413159470323181,0.402323338683356
16300,0.0985581901825978,0.413182077599248,0.402061654469414
16301,0.0984896153108338,0.413492790182916,0.402085518831253
16302,0.0984096366417902,0.413452505114901,0.402328580600083
16303,0.0985017325383972,0.413513429246913,0.402127754383489
16304,0.0985181357003251,0.413538548237925,0.402072198534518
16305,0.0985139479581379,0.41361932494572,0.402062722970689
16306,0.098463848829803,0.413438001927304,0.402100308837986
16307,0.0984471743627504,0.41344893922871,0.402098832293218
16308,0.0982630534101472,0.413353476370066,0.402563540985031
16309,0.098386372612473,0.41355990226557,0.402851456156626
16310,0.0984044974026602,0.413593394383681,0.403143430918307
16311,0.0984520231667909,0.413588601317156,0.402926225365002
16312,0.098506531023447,0.413592557508146,0.402967632522089
16313,0.0985122058462484,0.413369527383691,0.402795654468136
16314,0.0985260476360284,0.413041117491706,0.402814764688517
16315,0.0984682668200537,0.413912758334172,0.402890578077142
16316,0.0984270886349669,0.414107038155308,0.4030939771565
16317,0.0984268114203296,0.414212532248289,0.403145698971314
16318,0.0984251703439128,0.414150217685074,0.403326301025737
16319,0.0984666068781258,0.414042176612908,0.403555332708573
16320,0.098395416274055,0.414037148455017,0.403645538067088
16321,0.0983373722459356,0.414219062266617,0.403823652398176
16322,0.0983184959360629,0.414246732656604,0.403943973519985
16323,0.098305098691194,0.413533485696536,0.403808605983881
16324,0.0981086274681181,0.413464319203315,0.403806047747622
16325,0.0981748211835523,0.413899885589349,0.403562671573555
16326,0.0981799866937729,0.413913054497905,0.403400067324393
16327,0.0981713378215233,0.414109361987379,0.403478507608588
16328,0.0979860829665495,0.414009730867037,0.403538992714885
16329,0.0977096017149694,0.413911355974508,0.403404387439002
16330,0.0976600097487261,0.414180356578719,0.403454975070717
16331,0.0976607522964883,0.414154119599952,0.403493655297767
16332,0.0976419045460093,0.414132344999847,0.403416101552467
16333,0.0976349378815606,0.413933762265362,0.403403526448339
16334,0.0976335109834922,0.414012112816789,0.403418646387361
16335,0.0977555794410849,0.413790090734794,0.403694072117177
16336,0.0976495922391173,0.414039799872918,0.403619066525174
16337,0.0977843859489499,0.414174053516367,0.403628554989375
16338,0.0977352312124165,0.413194664081449,0.403618066791735
16339,0.0977251433270943,0.413192249536331,0.403610053090129
16340,0.0977000887971484,0.412751511880403,0.403512601861231
16341,0.0978092965530006,0.412723317587439,0.403785007898707
16342,0.0977567841115182,0.412994555950913,0.403777298422874
16343,0.0976873303132029,0.413194132833676,0.403730575020616
16344,0.0976648665354265,0.413279704814287,0.403869723661555
16345,0.0977256101533907,0.413520525315294,0.403961603224679
16346,0.0977526549276672,0.413667832297717,0.403958719934049
16347,0.0976794077001887,0.413417033105582,0.404155357741576
16348,0.0976608726540266,0.412907755024197,0.403915559443283
16349,0.0976583322098255,0.412964738748153,0.403902406432119
16350,0.0977230555377767,0.413171688571689,0.403846512919866
16351,0.0978386263283889,0.413411472077011,0.403700838967426
16352,0.0976203943781737,0.413787541240085,0.403950530698676
16353,0.0976645639036498,0.413940241204636,0.403796955506051
16354,0.0976365349797083,0.41384240548931,0.403598070709384
16355,0.0975946175211584,0.413895612011868,0.403295035049407
16356,0.0975710129842885,0.413770514839915,0.403192886177501
16357,0.0975367686053229,0.413670933438458,0.403232212420338
16358,0.0974299630642436,0.413668479904124,0.403167077103437
16359,0.0974579554497477,0.413925079463418,0.402892784597428
16360,0.0974633258026285,0.413731888385482,0.402969596803111
16361,0.0974598327675337,0.414004948268259,0.402951419966041
16362,0.0974409841853924,0.414007567243091,0.40290429739101
16363,0.0973549286505802,0.414244302424291,0.402872454656
16364,0.0973612179921593,0.414663595298096,0.40283042824015
16365,0.0973523601605198,0.414528506565683,0.402784630566219
16366,0.0973469241959729,0.414594938334232,0.402875737653098
16367,0.0972932553258694,0.414531519566663,0.402918474722322
16368,0.0971584719452759,0.414670654915148,0.402904590708196
16369,0.0972264951470128,0.414637036408962,0.402911503347277
16370,0.0970867622574386,0.414537584994991,0.40293374407824
16371,0.0972912944326423,0.414303437293023,0.402795371112102
16372,0.0972949081201872,0.414495108312712,0.402798503252453
16373,0.0973212114747698,0.414371308836703,0.402811614274577
16374,0.097312168236568,0.413936461335484,0.402845467139819
16375,0.0973546280674925,0.413973553882299,0.403285423530106
16376,0.0973348456691005,0.414281307638195,0.403570706273768
16377,0.097322940822912,0.414302338160835,0.403586027265344
16378,0.0973145848032601,0.414091388263279,0.403015298490341
16379,0.0973768581425034,0.413599382717307,0.402993868448678
16380,0.0972287712121372,0.413777053512062,0.403234956153154
16381,0.09717800087811,0.413862447551429,0.403128799833239
16382,0.0971622999260269,0.413920421256561,0.402886762525229
16383,0.0971469326475943,0.41382935288116,0.40283339808247
16384,0.09708298443927,0.413982905784152,0.402828323479963
16385,0.0970245538944029,0.413989497978004,0.402813988131993
16386,0.0970465500873481,0.413869646216604,0.402779828421408
16387,0.0970418703282047,0.413835630369378,0.402671977391772
16388,0.096963771830431,0.413829683221196,0.402719084998927
16389,0.0969223584251219,0.41449870980383,0.402497708248102
16390,0.0969442234372075,0.414561662331892,0.402365607735769
16391,0.0967802164770364,0.414568205450745,0.402528924907307
16392,0.0967712304979412,0.413781032868637,0.402564446655506
16393,0.0968044148987959,0.413788059462116,0.402642038552415
16394,0.0967971735181655,0.413913119073081,0.402558979975171
16395,0.0967339793365681,0.41416123447118,0.402518035689916
16396,0.0967492933883676,0.414058394256132,0.402489375294463
16397,0.0967233975669255,0.413690170612803,0.402491300583516
16398,0.0967185036059342,0.413967800514607,0.402809357633569
16399,0.0966212512143733,0.414160052543316,0.402721498371751
16400,0.0966494410910841,0.41416588866425,0.402658549567221
16401,0.0966142127860544,0.413980761321275,0.402951600994043
16402,0.0965579070495148,0.41357362008459,0.402752010963467
16403,0.0966171439074383,0.413315883062447,0.402620134676121
16404,0.0965833276161603,0.413648411523739,0.402783849707269
16405,0.0965633867782414,0.413943165567097,0.403273353418313
16406,0.0965628923977335,0.413906149815395,0.403635043009326
16407,0.0965249724535551,0.414060778568121,0.403592284532363
16408,0.0965944291016925,0.414304025090002,0.403535818659084
16409,0.0965499043385328,0.414192973392637,0.403482158072638
16410,0.0965309951915229,0.414931826610696,0.403268467352332
16411,0.0965766976729965,0.414974788978331,0.40334461800733
16412,0.0965906358234307,0.414772713207012,0.40341585707166
16413,0.0966073091345695,0.414793624508192,0.403211724275994
16414,0.0965580344378582,0.414855974619115,0.403199208121464
16415,0.0965826799822845,0.414598887409325,0.402987224241136
16416,0.0965939572598284,0.414659095291667,0.403047965936189
16417,0.0966045344076025,0.414768301239622,0.403043082979421
16418,0.0966037325889399,0.414717703107661,0.40296570489723
16419,0.0966294264754229,0.414938665019707,0.402918605951486
16420,0.0966266775354349,0.414831830949341,0.40272801007897
16421,0.0968160061665526,0.414459950627716,0.402943809560274
16422,0.0968501817411036,0.414322836493195,0.403059576958853
16423,0.0967452560572814,0.41424224345913,0.402992650509619
16424,0.0965176638618461,0.414213123662611,0.402970973249188
16425,0.0964900292276737,0.413483489424622,0.402987957559989
16426,0.0964458146840756,0.413480998361759,0.402969791439797
16427,0.0965716410287202,0.412717028658039,0.403107979383221
16428,0.0966981648307765,0.41252421006246,0.403238228909541
16429,0.0966988441102486,0.412582369190985,0.403271664888394
16430,0.0966856016102776,0.41263646854299,0.403378121758742
16431,0.0966702742838435,0.41281459215602,0.403438189367033
16432,0.0966168393660223,0.412776170727337,0.403351193533453
16433,0.0967489172676361,0.412774047573814,0.403267880593493
16434,0.0967564510061384,0.412863762185039,0.403210578358545
16435,0.0967132738173321,0.41320139612262,0.403219748930629
16436,0.0967099224216804,0.413637635996628,0.40307856171088
16437,0.0967428941871694,0.413710835757143,0.402829140658043
16438,0.0967597743618752,0.41377773871974,0.402876399183779
16439,0.096744481878179,0.413783875561369,0.40312357864395
16440,0.0967418688248686,0.413775926969296,0.403111628527465
16441,0.0967413268998066,0.413878695427529,0.403136939591353
16442,0.0968763108978125,0.413440395408067,0.402991823391651
16443,0.0969328623667261,0.413429087937785,0.403062014357275
16444,0.0969542205175793,0.413190201155883,0.403024810273583
16445,0.0970299920031659,0.413149192414523,0.403187767247822
16446,0.0970140197219001,0.41305941178578,0.403156543350085
16447,0.0970168251411243,0.412769064111112,0.403310845049524
16448,0.0970409275850116,0.412139654488301,0.403345846642437
16449,0.0970563266073202,0.412111088519762,0.403348925848436
16450,0.0970212977775251,0.411598805803477,0.403417461273234
16451,0.097043559631205,0.411567210396222,0.403392765319068
16452,0.0970963847486934,0.411171683671179,0.403172676842834
16453,0.0971157508048037,0.411267866826946,0.402988723338168
16454,0.0971147744223111,0.412038271639767,0.402974121722745
16455,0.0971076333921129,0.411998686138434,0.402917835939058
16456,0.0971963217422344,0.411983893865955,0.402861938597519
16457,0.0971863792843848,0.411974106637715,0.402952174836
16458,0.0971858658025048,0.411910130395038,0.402815470433404
16459,0.0972230557204412,0.411561465601348,0.40282465216552
16460,0.0974055145877392,0.411717826491081,0.402812337468952
16461,0.0974088134025823,0.411782095192897,0.403314217809987
16462,0.0973758859885852,0.411777265237068,0.403363677850375
16463,0.0973773930712046,0.411776203684107,0.403145482695273
16464,0.0973705080275831,0.412296245291895,0.403238862561235
16465,0.0975150156381531,0.412398268597655,0.40325128131101
16466,0.0975416594927016,0.412101999974016,0.403259522552328
16467,0.0975776568301118,0.412160177595696,0.4030191772576
16468,0.097621098131266,0.41191295105238,0.40289402438771
16469,0.0976690992335335,0.412182608020799,0.403142110518803
16470,0.0976708966012124,0.412515329375734,0.403225303188548
16471,0.0976890072256552,0.412645353026159,0.403371559148065
16472,0.0976454252460653,0.412857578642164,0.403345965717315
16473,0.0977365148268914,0.412735866580674,0.403357400920264
16474,0.0978192092356672,0.412762305109807,0.403944720256199
16475,0.0977317159307265,0.413648098670173,0.403488659099279
16476,0.0976865496592291,0.413650787057606,0.403482108218999
16477,0.0977044052845539,0.413964347754807,0.403531999586003
16478,0.0977909240416911,0.414047146116049,0.403438427643086
16479,0.0977536377810544,0.4136574159409,0.403426405308907
16480,0.0976443071907862,0.413659829548671,0.40265245601369
16481,0.0976855421759545,0.413664588786135,0.402804550246138
16482,0.097580029885404,0.413721459848615,0.402409587254361
16483,0.0974456588826423,0.413690284020422,0.40248947356828
16484,0.0974482654135933,0.413829013938579,0.402414595218016
16485,0.0975248190433075,0.413994871977271,0.402421725951863
16486,0.0975006891830345,0.413900226792525,0.402428620094659
16487,0.0974743121417949,0.413878335602577,0.402382611906935
16488,0.097392611537074,0.413723622107947,0.402271608968197
16489,0.0973781467421602,0.412410910606686,0.402350598355965
16490,0.0975015258639804,0.412360871575861,0.402422726259331
16491,0.097457759697794,0.412409566330655,0.40240653068154
16492,0.097587957676757,0.412266327308585,0.402232220903651
16493,0.0975684281542605,0.412113181269734,0.402194474667618
16494,0.097514123567409,0.412121376334093,0.402226812920029
16495,0.09755947569031,0.411852390985885,0.402157175178185
16496,0.0975609144858204,0.411963876448216,0.402155945376611
16497,0.0976057582512401,0.411946918052505,0.402058407462708
16498,0.0975986245002874,0.411792387369592,0.402063453698672
16499,0.0977491258980808,0.411837077033597,0.402150066497952
16500,0.0977092613838645,0.411718692779151,0.402180115487188
16501,0.097882745799251,0.411682199826377,0.402446260688277
16502,0.0978561502741611,0.41185524268394,0.402332392821698
16503,0.0978694552148237,0.411810477306446,0.40232732925099
16504,0.0978305903270744,0.411255077180158,0.402195955891473
16505,0.0979341156436154,0.411211108080243,0.402129921022039
16506,0.0979876973200405,0.411210857671627,0.402125466583302
16507,0.0980040355747273,0.411554561090746,0.402110043540187
16508,0.0980015975210035,0.411764979020722,0.402010837026617
16509,0.0978619577399065,0.411435652204711,0.402017904281903
16510,0.0979192593790542,0.41159826895245,0.402223836135841
16511,0.0981747465798166,0.411444671411021,0.402216770000652
16512,0.0983640063890713,0.411452463160586,0.402665798420543
16513,0.0982203571284464,0.411641193003725,0.402740799340315
16514,0.0982381349795825,0.411543033969864,0.402433145994984
16515,0.0981757507848855,0.41140219982633,0.402603643275651
16516,0.098167437500002,0.411264184664911,0.402511614111927
16517,0.0982391177542415,0.411166961405954,0.40253367462143
16518,0.0982185148167424,0.411185054220995,0.402566792712536
16519,0.0982151841304465,0.411338370224967,0.402601893648113
16520,0.0981719560527107,0.410564371426004,0.402619003411184
16521,0.098251774525916,0.410702914252354,0.402685340252194
16522,0.0982965930510673,0.410520007367725,0.402680410675718
16523,0.0983515756571144,0.411731252167597,0.402707121254378
16524,0.0983486387320833,0.411527854309698,0.402546590813035
16525,0.0982668261598893,0.411644238671294,0.402549602295755
16526,0.0982870362247195,0.412027041588268,0.402269030142063
16527,0.0982349450093124,0.412060174768599,0.402319933836881
16528,0.0982879186708459,0.411832015555348,0.402493806948786
16529,0.0982866253830548,0.411850975444368,0.402395775178219
16530,0.0983501662181894,0.412719914191313,0.402456222596959
16531,0.0983525426969828,0.412742505712274,0.402498656297575
16532,0.0984319782879231,0.412495289309006,0.402556696589513
16533,0.0984902401226652,0.412367838026568,0.402534853790166
16534,0.0984713709852931,0.412184684166863,0.402152506748309
16535,0.0983046624202988,0.412182369258375,0.402244158696964
16536,0.0982972966570818,0.412768221202782,0.402187036357515
16537,0.0984343365555323,0.413113038802943,0.402132674774313
16538,0.0983672013758734,0.412987738330112,0.402143870454098
16539,0.0983788448081124,0.412826644479213,0.401960519663553
16540,0.0983560951787334,0.412912851528105,0.402135015041809
16541,0.0982639400806183,0.413006932305971,0.402326285503426
16542,0.0982745985131341,0.413062286190295,0.402188014857775
16543,0.0982461699257338,0.413264524525958,0.402124916589838
16544,0.0981779678034742,0.413431086240047,0.4023147492597
16545,0.0980925837095862,0.413429715510434,0.402852572417879
16546,0.0981226216517285,0.413402415980933,0.402854964672449
16547,0.0980727578225605,0.412573659810676,0.40267844558615
16548,0.0980193896997295,0.412540365497456,0.40277088558781
16549,0.0980241352924942,0.412844457785838,0.402933022906523
16550,0.098014012827408,0.412833272926359,0.402950463714096
16551,0.0980375070980553,0.41244075999718,0.40301006602543
16552,0.0980348616097951,0.412077785886115,0.403079141128678
16553,0.0979485723906233,0.41233180304759,0.403152414735344
16554,0.0977577976271542,0.412265106849557,0.403181438245083
16555,0.0977413734299887,0.412627388951087,0.403361761353686
16556,0.0977418326268944,0.412513546882768,0.40342411429915
16557,0.0977775233352232,0.412384940313773,0.402765678772129
16558,0.0977865452144293,0.41275065894281,0.402692963857347
16559,0.0977881250257497,0.412611579608546,0.402651239018375
16560,0.0978080762789678,0.412525122941989,0.402663825132671
16561,0.0977984222987738,0.412587490837411,0.40267769756819
16562,0.0977550656654214,0.412714537522885,0.403546618418137
16563,0.0977618741038475,0.412830508140909,0.403661054536407
16564,0.0977302301651874,0.412835597505963,0.40336555765358
16565,0.0977299843557326,0.412711474534074,0.403383353791124
16566,0.0977149710234233,0.412807397655843,0.403327318393511
16567,0.0977487159183015,0.412775805256527,0.403280123862956
16568,0.0975561799693782,0.413443957397125,0.403314668277622
16569,0.0975441791073333,0.413140065598139,0.403232149199421
16570,0.0974980980989684,0.413085925418509,0.403182646143853
16571,0.097494059572544,0.412933083104689,0.403084853284521
16572,0.0973810745943861,0.41299490892211,0.403233843131098
16573,0.0974464808311611,0.412873513377536,0.403332071478349
16574,0.0974506250172778,0.413070635909539,0.403331050825699
16575,0.097365841135531,0.413189257949768,0.403908059485045
16576,0.0973657840413549,0.413027306810037,0.404005748975037
16577,0.0973938122825128,0.413223565241543,0.404013495635321
16578,0.0973414451540146,0.412955477946778,0.404316396604982
16579,0.0973723429014172,0.412957492627947,0.4045133939824
16580,0.097462837854529,0.412673647176479,0.404299633487903
16581,0.0974740811591198,0.412624147211865,0.404311878212225
16582,0.0975143906674168,0.412090769125218,0.404325633591035
16583,0.09760252006693,0.412054142940523,0.404241294438964
16584,0.0976807774413748,0.412203046544586,0.404114124708599
16585,0.0976352435602837,0.412185909350005,0.404331280185259
16586,0.097532178263081,0.412087562746224,0.404460187071375
16587,0.0974719494772938,0.412836618903749,0.404772344651292
16588,0.0974696145627633,0.412967064226486,0.404802822905339
16589,0.0974340613910733,0.413027100670404,0.405260573677267
16590,0.0974852812046385,0.413037358738845,0.406030231895654
16591,0.0974820341527595,0.413186973713533,0.406178633472957
16592,0.097481950413777,0.412794808132968,0.406225494303016
16593,0.0974998489381929,0.412730026486546,0.406216223169921
16594,0.0974894972498699,0.412828660421567,0.406513872375612
16595,0.0974407226446336,0.412888933470334,0.406503128499242
16596,0.0975815302581669,0.412925327829367,0.406436942286536
16597,0.0974764403275938,0.413347096630086,0.406407980437557
16598,0.0975565297613335,0.413313397227739,0.406387773478603
16599,0.0976368331812685,0.41324562035944,0.406358572385847
16600,0.0976449936577055,0.413147307095531,0.406427531395061
16601,0.097648259217279,0.413273328516615,0.406632663249778
16602,0.0977374598806898,0.413460204452886,0.406656220162157
16603,0.0977673801836854,0.413699421210385,0.406593823533326
16604,0.0975787103900853,0.413609019770681,0.407019963911834
16605,0.0973222253875728,0.413908245652456,0.407142804900039
16606,0.0973792339311215,0.413907661705167,0.407140973364515
16607,0.097623287688409,0.414198344305066,0.407136926629668
16608,0.0975404600062292,0.414805900737409,0.406993833479445
16609,0.0976026758566576,0.41480924828413,0.407017840552073
16610,0.0976178878776627,0.414650837232597,0.407002658585086
16611,0.0976305231821959,0.414556996596724,0.406957638819953
16612,0.0976273240601482,0.414660084920287,0.407149734123242
16613,0.0976507939567178,0.414958513492385,0.407208160006443
16614,0.0976807847008661,0.41480012328957,0.407297297321608
16615,0.0976694398231349,0.414844655951001,0.407364473261772
16616,0.0976994729789459,0.415011980805615,0.40743512894879
16617,0.0976822045166713,0.414903101099134,0.407610684696587
16618,0.0976654147765687,0.414608214950547,0.407645648251335
16619,0.0974881538623828,0.414606273549736,0.407543771473034
16620,0.0974746618858098,0.414731689778753,0.407765315393017
16621,0.0974721738910036,0.414727419589583,0.407941098072884
16622,0.0975078835025836,0.415102733955087,0.407980661015582
16623,0.0975516123298642,0.415017832816772,0.408006947297113
16624,0.0975414312225456,0.414151600672603,0.407715924915275
16625,0.0975375984417795,0.413899582553156,0.407653252610926
16626,0.0975371337628376,0.413910483564018,0.407610212274306
16627,0.0974750912879128,0.415548384108364,0.407706787815578
16628,0.0975722920541946,0.415545626731858,0.407839984456792
16629,0.0975675129289719,0.415901147536213,0.407822511384119
16630,0.0973891006551996,0.41605751634981,0.407758633618247
16631,0.0973819555214769,0.41594116521594,0.407790072354477
16632,0.0973533846406679,0.415889123961286,0.407791135387976
16633,0.0973257052279945,0.415872689088574,0.408009690954062
16634,0.0973001662660935,0.415324959751219,0.408093277412582
16635,0.0973282357317866,0.415136413645817,0.408290728141221
16636,0.0973380994829644,0.415131886582774,0.408498054426764
16637,0.0972883323094891,0.415174340230854,0.40846804120032
16638,0.0972804878661821,0.415150113835397,0.408465848660532
16639,0.097341714651456,0.415670564228946,0.408386456903808
16640,0.0973682699064687,0.415661494151229,0.408395477084575
16641,0.0973669785403671,0.415693887085157,0.408414582008365
16642,0.0973826953212345,0.415464119207981,0.408459057339818
16643,0.0974413720839675,0.41458967746857,0.407979509964459
16644,0.0974065569144106,0.414671378493855,0.407925184102574
16645,0.097397100108051,0.4139638982537,0.407773778613487
16646,0.0973864547326333,0.413782518123381,0.407375833341816
16647,0.0973778550162797,0.412867823450503,0.407376767453222
16648,0.0973869378421384,0.412903281420403,0.407009082411719
16649,0.0973912215813867,0.412301641724418,0.406979589383513
16650,0.097140974062734,0.411660494624866,0.40689793107354
16651,0.0971852578639863,0.411567855832412,0.406905733884647
16652,0.0972313377612842,0.411531598710287,0.406675673892769
16653,0.0974272822824596,0.411448745769139,0.406675162460374
16654,0.097428727514109,0.412121869181151,0.406715339092311
16655,0.0974269914160732,0.41197958411042,0.406713065792974
16656,0.097472351754546,0.411926265782193,0.406507919746644
16657,0.0974740189271201,0.412088386673424,0.406560193414572
16658,0.097429100300876,0.412086235686302,0.406527913409824
16659,0.0973416602388567,0.412115279774113,0.406440672014574
16660,0.0973172451269328,0.412181186751972,0.40677728680998
16661,0.0972647317527055,0.412112547297706,0.406848795373031
16662,0.097298665582573,0.412195123611828,0.406644318820478
16663,0.0972813176203106,0.412518061902509,0.406668451970825
16664,0.0972775335638483,0.412489463928791,0.406706675642644
16665,0.0971584485599284,0.412157747300669,0.406734333861597
16666,0.0972046917019226,0.412175413068463,0.406671551013769
16667,0.0972436461713026,0.412157927538625,0.406647193829717
16668,0.0972471325139343,0.412389504126347,0.406720157427397
16669,0.0972351752734062,0.412439390277979,0.406652412980053
16670,0.0971199280617938,0.412544529845374,0.406492982178378
16671,0.0971418965536247,0.412616770961386,0.406475559911339
16672,0.0971535047620912,0.412750202274616,0.406694369085054
16673,0.0971223835307695,0.412981992093198,0.406536343214
16674,0.0971072090318709,0.412983292665632,0.406136692785471
16675,0.0970865468677431,0.41307393193726,0.406185596684779
16676,0.0971072550594529,0.413305932550287,0.406340351713143
16677,0.0972349045585913,0.414225158243101,0.406278662170579
16678,0.0972511894508357,0.414257619259201,0.406056600823836
16679,0.0971549060159906,0.414255218531551,0.405928721675417
16680,0.0971551603338913,0.414693414806034,0.405624075385893
16681,0.0971434131260174,0.41448262210055,0.405556151488896
16682,0.0974013430034808,0.414331805927218,0.405353600158058
16683,0.0973522732302336,0.414367493040979,0.405364461343143
16684,0.0972777554093536,0.414558668958304,0.405373581886337
16685,0.0972949981212693,0.414300232782853,0.404700951687996
16686,0.0973119566483797,0.414256048354809,0.404680110588432
16687,0.0973029187583729,0.414064471393194,0.405237513675489
16688,0.0972793048726019,0.413919237279344,0.404869106249491
16689,0.0972869317700056,0.414560220427391,0.405372195175833
16690,0.0973584975850441,0.414428408745576,0.405475331072007
16691,0.0973978399314709,0.414806843764479,0.405623455176899
16692,0.09739581549957,0.415244118754358,0.405604389351694
16693,0.0973941064407949,0.415133751733205,0.405569182554413
16694,0.0973645203103122,0.415541301012141,0.405393831529003
16695,0.0973636699853319,0.415395522868588,0.40544126414697
16696,0.0973661223510237,0.415056273685909,0.405501356769873
16697,0.0971632951450196,0.414823898941271,0.405416357666602
16698,0.0972809612084792,0.414649907353636,0.405162167358686
16699,0.0972952861502859,0.413921172329063,0.405184411834379
16700,0.0972990722278578,0.412782650559189,0.404601217627234
16701,0.0972972202600118,0.412539146977481,0.404463034655684
